learner_id,encounter_idx,kc,tier,difficulty,quiz_outcome,combat_outcome,success_prob_true,model_mastery,true_skill,frustration,boredom,retries,latency_ms,event
3,20,innate_immunity,Easy,0.2,,True,0.609160915456615,0.5306936854285349,0.28839779808775723,1.0,0.0,0,4289,
3,21,antigen_recognition,Hard,0.8,False,False,0.053359486676549175,0.15414110952704427,0.3446496262126845,0.44999999999999996,0.0,2,4021,
3,22,antigen_recognition,Easy,0.2,False,True,0.7043080768136857,0.22902811615216073,0.37827252299506986,0.6,0.0,0,4652,
3,23,antigen_recognition,Easy,0.2,True,True,0.744527522966199,0.8788405629491642,0.4261193228648151,0.39999999999999997,0.0,0,3987,
3,24,humoral_immunity,Medium,0.5,False,False,0.1004515871805836,0.15919260913349972,0.1654962239775976,0.0,0.0,2,2595,
3,25,humoral_immunity,Hard,0.8,False,False,0.05,0.15250716226611388,0.1654962239775976,0.0,0.0,2,3683,
3,26,humoral_immunity,Easy,0.2,True,False,0.4484283941567214,0.22813050115358158,0.1907963144921297,0.15,0.0,2,5358,
3,27,humoral_immunity,Easy,0.2,False,False,0.48619797897756806,0.15390730619273058,0.2110000063054388,0.3,0.0,1,5401,
3,28,humoral_immunity,Medium,0.5,False,False,0.15007665551032387,0.15240906004000435,0.22647799525633244,0.44999999999999996,0.0,2,5294,
3,29,humoral_immunity,Hard,0.8,,False,0.05,0.1686852948221072,0.22647799525633244,0.6,0.0,2,5679,
3,30,humoral_immunity,Easy,0.2,True,True,0.5396336683088917,0.833627132508959,0.24027286233592288,0.75,0.0,0,5819,
3,31,tolerance_autoimmunity,Medium,0.5,False,False,0.18810618195382287,0.1584452757647547,0.3100265890866,0.0,0.0,3,4449,
3,32,tolerance_autoimmunity,Hard,0.8,,False,0.050218881953621286,0.16954444489027531,0.35989522384458345,0.0,0.0,2,3114,
3,33,tolerance_autoimmunity,Easy,0.2,False,True,0.7229959198796215,0.23755812225257766,0.4524238656271048,0.0,0.0,0,3797,
3,34,tolerance_autoimmunity,Easy,0.2,,True,0.8197335321891802,0.6461413726288054,0.5315772759333977,0.0,0.0,0,2421,
3,35,innate_immunity,Easy,0.2,False,True,0.6295733197314839,0.4804647163089283,0.3025442423761497,0.8,0.0,0,4680,
3,36,innate_immunity,Easy,0.2,True,True,0.649140985694159,0.9569121546516846,0.3302746765775355,0.6000000000000001,0.0,0,3245,
3,37,tolerance_autoimmunity,Medium,0.5,False,False,0.5472247315542349,0.1735786700534007,0.565433075837184,0.0,0.0,3,5902,
3,38,tolerance_autoimmunity,Hard,0.8,False,False,0.1966442244602056,0.15278042284012905,0.5968419082301409,0.0,0.0,3,3463,
3,39,tolerance_autoimmunity,Easy,0.2,,True,0.9153709224768187,0.5307735261846379,0.6551193528684245,0.0,0.0,0,2868,
3,40,tolerance_autoimmunity,Medium,0.5,False,True,0.7172205475624857,0.4805294701148884,0.7049726566475759,0.0,0.0,0,3121,
3,41,tolerance_autoimmunity,Medium,0.5,,True,0.7737898586223871,0.8353564022849804,0.7476195488221117,0.0,0.0,0,3323,
3,42,cell_mediated_immunity,Easy,0.2,True,True,0.614353859104622,0.9866092255776288,0.32542416367240706,0.0,0.0,0,5046,
3,43,,,,,,,,,,,,,all_kcs_mastered
4,0,innate_immunity,Easy,0.2,,False,0.36117860146480035,0.16164383561643833,0.13655799854613543,0.0,0.0,2,3150,
4,1,antigen_recognition,Easy,0.2,,True,0.6764209369965759,0.43333333333333335,0.4009268188773502,0.0,0.0,0,2643,
4,2,cell_mediated_immunity,Easy,0.2,False,False,0.5488520803717056,0.151473136915078,0.2470965411581231,0.0,0.0,3,3516,
4,3,humoral_immunity,Easy,0.2,,True,0.5776768968843443,0.43333333333333335,0.35148294477265624,0.0,0.0,0,2364,
4,4,tolerance_autoimmunity,Easy,0.2,,True,0.46856214715806677,0.43333333333333335,0.23869311937965373,0.0,0.0,0,4035,
4,5,cell_mediated_immunity,Medium,0.5,True,False,0.1798416406831819,0.22756316558780537,0.2612496506516469,0.0,0.0,2,4849,
4,6,innate_immunity,Medium,0.5,False,False,0.1015014499639087,0.15255307234129206,0.16704239230948392,0.0,0.0,3,3320,
4,7,innate_immunity,Hard,0.8,False,False,0.05,0.15238411698161172,0.16704239230948392,0.0,0.0,3,3345,
4,8,innate_immunity,Easy,0.2,False,False,0.4507240550850617,0.1523810105539718,0.19203929599209396,0.15,0.0,1,5113,
4,9,innate_immunity,Medium,0.5,False,False,0.13613561648419706,0.15238095345030941,0.21200720876836826,0.3,0.0,2,5247,
4,10,innate_immunity,Hard,0.8,False,False,0.05,0.15238095240060967,0.21200720876836826,0.44999999999999996,0.0,1,3930,
4,11,innate_immunity,Easy,0.2,True,True,0.5180030271713649,0.8168280871889401,0.23426369616660714,0.6,0.0,0,3034,
4,12,cell_mediated_immunity,Hard,0.8,,False,0.05,0.1801899398371758,0.2612496506516469,0.0,0.0,3,3844,
4,13,cell_mediated_immunity,Easy,0.2,True,True,0.5908542457343243,0.8440608321991762,0.2848576505643336,0.15,0.0,0,4188,
4,14,antigen_recognition,Medium,0.5,True,True,0.3556169711422268,0.9484388938447815,0.469965720638186,0.0,0.0,0,5044,
4,15,humoral_immunity,Medium,0.5,False,False,0.2908823973292856,0.1600363306085377,0.39453092190816474,0.0,0.0,1,2289,
4,16,humoral_immunity,Hard,0.8,,False,0.08070441182183737,0.16977266126264093,0.43472141315255874,0.0,0.0,1,3225,
4,17,humoral_immunity,Easy,0.2,False,True,0.8035021670077785,0.2376854367713599,0.5097667785308699,0.0,0.0,0,3769,
4,18,humoral_immunity,Easy,0.2,True,True,0.8651337614948958,0.8837819369559725,0.5748492565898987,0.0,0.0,0,4217,
4,19,tolerance_autoimmunity,Medium,0.5,,False,0.17252435159671928,0.22416107382550338,0.2663636904507158,0.0,0.0,2,5646,
4,20,tolerance_autoimmunity,Hard,0.8,False,False,0.05,0.15382007050781776,0.2663636904507158,0.0,0.0,1,5529,
4,21,tolerance_autoimmunity,Easy,0.2,,True,0.5982508221144591,0.5324578451935911,0.3196933953580291,0.0,0.0,0,4868,
4,22,tolerance_autoimmunity,Easy,0.2,True,False,0.6722017899142525,0.4818968896628275,0.34071094008682706,0.15,0.0,2,4138,
4,23,tolerance_autoimmunity,Easy,0.2,True,True,0.6993628479192334,0.9571462077964549,0.38863617300692366,0.0,0.0,0,4547,
4,24,,,,,,,,,,,,,all_kcs_mastered
5,0,innate_immunity,Easy,0.2,True,False,0.3808855436774042,0.2,0.16169391719345938,0.0,0.0,3,4105,
5,1,antigen_recognition,Easy,0.2,False,True,0.48957669462522263,0.2,0.30021327466583925,0.0,0.0,0,3904,
5,2,cell_mediated_immunity,Easy,0.2,True,True,0.8916050602147967,0.7384615384615385,0.5925995541082345,0.0,0.0,0,5125,
5,3,humoral_immunity,Easy,0.2,False,False,0.29461270119518107,0.151473136915078,0.12851581063531684,0.0,0.0,1,4346,
5,4,tolerance_autoimmunity,Easy,0.2,True,True,0.8881047364082175,0.7384615384615385,0.597901038934628,0.0,0.0,0,4310,
5,5,humoral_immunity,Medium,0.5,False,False,0.09718466176453845,0.15236428212260275,0.19674959282741,0.0,0.0,1,4028,
5,6,humoral_immunity,Hard,0.8,False,False,0.05,0.15238064594829565,0.19674959282741,0.0,0.0,3,3734,
